TXN_ID,TXN_DATE,CARD_NO,MERCH_ID,TYPE,AMT,CCY,STATUS,FLAG_INTL
TXN0007885,07-04-2024,CARD00757,MERC00393,ATM WITHDRAWAL,$500.00,USD,A,0
TXN0008085,14-04-2024,CARD00548,MERC00308,PURCHASE,93.82,USD,A,0
TXN0008999,29-05-2024,CARD00681,MERC00159,PURCHASE,41.06,USD,A,0
TXN0008299  ,31-01-2024,CARD00352,MERC00204,PURCHASE,82.02,AUD,A,0
TXN0001699,20-03-2024, CARD00776 ,MERC00020,PURCHASE,101.22,USD,A,0
TXN0015897,22-06-2024,CARD00055,MERC00278  ,BALANCE TRANSFER,963.95,USD,A,0
TXN0012103,45456,CARD00086,MERC00120  ,PURCHASE,167.04,USD,A,1
TXN0012435,30-06-2024,CARD00418,MERC00179,PURCHASE,517.96,AUD,A,0
TXN0011542,01-04-2024,CARD00250,MERC00065,PURCHASE,53.53,MXN,A,1
TXN0013874,11-05-2024,CARD00050,MERC00396,ATM WITHDRAWAL,60.0,EUR,A,0
TXN0005106,19-01-2024,CARD00151,MERC00222,PURCHASE,24.83,EUR,A,0
TXN0010703,45410,CARD00539  ,MERC00346,PURCHASE,29.5,INR,A,1
TXN0005659,22-06-2024, CARD00285 ,MERC00327,PURCHASE,47.53,EUR,A,0
TXN0011492,02-01-2024,CARD00104,MERC00286,PURCHASE,21.87,GBP,A,0
TXN0006974,14-04-2024,CARD00291,MERC00300,PURCHASE,26.49,JPY,A,0
TXN0010945,16-05-2024,CARD00499,MERC00086,PURCHASE,$17.09,MXN,A,0
TXN0003613,17-06-2024,CARD00199,MERC00075,PURCHASE,14.64,USD,A,0
TXN0009734,03-06-2024,CARD00067,MERC00111,PURCHASE,25.16,EUR,A,0
TXN0013988,23-04-2024,CARD00451,MERC00133,PURCHASE,72.17,USD,A,0
TXN0007049,30-01-2024,CARD00431,MERC00167,PURCHASE,69.75,JPY,A,0
TXN0002156,02-02-2024,CARD00467,MERC00296,PURCHASE,62.86,BRL,A,0
TXN0001457  ,17-03-2024,CARD00314,MERC00185,PURCHASE,8.39,GBP,A,0
TXN0005428,21-04-2024,CARD00325,MERC00292,PURCHASE,33.82,GBP,A,0
TXN0012257,09-05-2024,CARD00560,MERC00066,PURCHASE,50.69,BRL,A,0
TXN0008432,07-05-2024,CARD00073,MERC00400,ATM WITHDRAWAL,40.0,BRL,A,0
TXN0012711,05-03-2024,CARD00371,MERC00203,PURCHASE,40.97,USD,A,0
TXN0005188,21-03-2024,CARD00245,MERC00159,PURCHASE,396.91,USD,A,0
TXN0011091,16-06-2024,CARD00606,MERC00308,PURCHASE,138.02,USD,A,0
TXN0008828,13-01-2024,CARD00516,MERC00289,PURCHASE,71.87,BRL,A,0
TXN0004812,03-03-2024,  CARD00304,MERC00289,PURCHASE,13.67,BRL,A,0
TXN0004220,45414,CARD00300,MERC00212,PURCHASE,80.23,INR,A,0
TXN0001261,45383,CARD00200,MERC00358,PURCHASE,124.61,MXN,A,0
TXN0007617,20-01-2024,CARD00535,MERC00338,PURCHASE,48.02,USD,A,0
TXN0015874,45383,CARD00057,MERC00168,PURCHASE,80.54,INR,A,1
TXN0007211,19-05-2024,CARD00597,MERC00103,PURCHASE,21.86,EUR,A,0
TXN0015540,29-02-2024,CARD00472,MERC00172,PURCHASE,39.92,JPY,A,0
TXN0011379,07-03-2024,CARD00679,MERC00246,PURCHASE,74.24,USD,A,0
TXN0003693,45339,CARD00329,MERC00233,PURCHASE,16.94,MXN,A,0
TXN0004993,45393,CARD00682,MERC00131,PURCHASE,80.56,BRL,A,0
TXN0002547,19-02-2024,CARD00071,MERC00390,ATM WITHDRAWAL,100.0,MXN,A,0
TXN0004870,26-06-2024,CARD00215,MERC00260,PURCHASE,15.92,CAD,A,0
TXN0004069,45293,CARD00262,MERC00049,PURCHASE,46.98,EUR,A,0
TXN0009458,18-03-2024,CARD00671,MERC00091  ,PURCHASE,299.94,JPY,A,0
TXN0011355,30-03-2024,CARD00136,MERC00320,PURCHASE,46.66,USD,A,0
TXN0008934,27-02-2024,CARD00441,MERC00083,PURCHASE,382.36,INR,A,0
TXN0001665,14-06-2024,CARD00276,MERC00260,PURCHASE,38.29,CAD,A,0
TXN0003714,04-04-2024,CARD00288,MERC00199,  BALANCE TRANSFER,289.3,CAD,A,0
TXN0003095,23-04-2024,CARD00657,MERC00002,PURCHASE,16.29,INR,A,0
TXN0005873,17-04-2024,CARD00124,MERC00011, PURCHASE ,50.91,INR,A,0
TXN0011639,45469,CARD00248,MERC00206,PURCHASE,28.88,USD,A,0
TXN0008816,26-01-2024,CARD00030,MERC00384,ATM WITHDRAWAL,20.0,USD,A,0
TXN0015951,30-05-2024,CARD00510,MERC00294,PURCHASE,172.46,INR,A,0
TXN0004678,30-04-2024,CARD00516,MERC00289,PURCHASE,30.98,BRL,A,0
TXN0013514,22-01-2024,CARD00090,MERC00194,PURCHASE,85.09,GBP,A,0
TXN0011221,08-02-2024,CARD00603,MERC00223,PURCHASE,84.57,EUR,A,0
TXN0010438,30-05-2024,CARD00226,MERC00042,CASH ADVANCE,242.77,USD,A,0
TXN0012777,10-05-2024,CARD00597,MERC00122,PURCHASE,9.6,EUR,A,0
TXN0009372,29-06-2024,CARD00608,MERC00240,BALANCE TRANSFER,1364.36,USD,A,1
TXN0010348,30-01-2024,CARD00617,MERC00380,ATM WITHDRAWAL,20.0,CAD,A,1
TXN0003681,20-03-2024,CARD00600,MERC00320,PURCHASE  ,44.07,USD,A,0
TXN0008133,29-02-2024,CARD00072,MERC00347,PURCHASE,499.11,USD,A,1
TXN0011779,10-04-2024,CARD00026,MERC00079,CASH ADVANCE,315.64,USD,A,0
TXN0002228,15-04-2024,CARD00400,MERC00005,PURCHASE,32.21,INR,A,0
TXN0006655,26-04-2024,CARD00788,MERC00105,PURCHASE,43.49,EUR,A,0
TXN0011343,22-01-2024,CARD00622,MERC00148,PURCHASE,$109.37,USD,A,0
TXN0002028,45347,CARD00404,MERC00385,ATM WITHDRAWAL,$60.00,GBP,A,0
TXN0004125,22-01-2024,CARD00004,MERC00025,BALANCE TRANSFER,322.33,AED,A,1
TXN0014176,24-03-2024,CARD00718,MERC00019,PURCHASE,44.52,MXN,A,0
TXN0009265,07-05-2024,CARD00499,MERC00227,PURCHASE,100.78,MXN,A,0
TXN0015557,45460,CARD00202,MERC00319,PURCHASE,144.68,EUR,A,1
TXN0012154,45342,CARD00265,MERC00179,CASH ADVANCE,195.49,AUD,A,0
TXN0011965,14-03-2024,CARD00143,MERC00044,PURCHASE,$8.10,INR,A,1
TXN0009645,17-01-2024,CARD00765,MERC00293,PURCHASE  ,23.27,MXN,A,1
TXN0008063,19-05-2024,CARD00536,MERC00389,ATM WITHDRAWAL,100.0,INR,A,0
TXN0002778,03-04-2024,CARD00453,MERC00080,PURCHASE,56.44,SGD,A,0
TXN0001059,20-04-2024,CARD00762,MERC00212,PURCHASE  ,24.36,INR,A,0
TXN0004606,45438,CARD00249,MERC00345,PURCHASE,113.42,EUR,A,0
TXN0010080,18-02-2024,CARD00631,MERC8878,PURCHASE,36.17,AUD,A,0
TXN0009793,08-01-2024,CARD00123,MERC00246,PURCHASE,67.28,USD,A,0
TXN0004716,11-02-2024,CARD00039,MERC00392,ATM WITHDRAWAL,100.0,USD,A,0
TXN0013985,16-02-2024,CARD00549,MERC00167,PURCHASE,25.1,JPY,A,0
TXN0006618,17-01-2024,CARD00512,MERC00329,PURCHASE,13.91,INR,D,0
TXN0004097,02-01-2024,CARD00059,MERC00209,PURCHASE,25.21,USD,D,0
TXN0006479,15-03-2024,CARD00014,MERC00380,ATM WITHDRAWAL,$300.00,CAD,A,1
TXN0001696,24-01-2024,CARD00572,MERC00093,PURCHASE,67.97,JPY,A,0
TXN0013299,25-03-2024,CARD00402,MERC00257,PURCHASE,50.34,INR,A,0
TXN0007242,45365,CARD00545,MERC00054,PURCHASE,$122.39,INR,A,0
TXN0006223,05-05-2024,CARD00318,MERC00333,CASH ADVANCE,116.89,EUR,A,0
TXN0004981,45365,CARD00158,MERC00045,PURCHASE,24.77,USD,A,0
TXN0006285,28-01-2024,CARD00691,MERC00231,PURCHASE,61.99,CAD,A,0
TXN0012109,14-06-2024,  CARD00012,MERC00007,PURCHASE,81.8,AUD,A,0
TXN0003538,26-04-2024,CARD00262,MERC00372,ATM WITHDRAWAL,20.0,EUR,A,0
TXN0011055,45295,CARD00706,MERC00268,PURCHASE,109.38,INR,A,0
TXN0003085,17-04-2024,CARD00166,MERC00034,PURCHASE,23.75,GBP,A,1
TXN0000455,27-01-2024,CARD00064,MERC00076,PURCHASE,41.34,INR,A,0
TXN0003238,15-04-2024,CARD00564,MERC00051,PURCHASE,50.59,USD,A,0
TXN0007195,20-03-2024,CARD00057,MERC00092,CASH ADVANCE,207.3,INR,A,0
TXN0002542,17-04-2024,CARD00652,MERC00074,PURCHASE,333.16,AUD,A,0
TXN0012750,20-06-2024,CARD00487,MERC00169,PURCHASE,73.67,INR,A,0
TXN0005226,21-03-2024,CARD00651,MERC00239,PURCHASE,19.27,INR,A,1
TXN0000408,21-06-2024,CARD00191,MERC00278,PURCHASE,53.42,USD,A,0
TXN0005664,02-05-2024,CARD00440,MERC00149,PURCHASE,57.03,INR,A,0
TXN0004670,45350,CARD00660,MERC00065,PURCHASE,66.57,INR,A,0
TXN0007571,21-06-2024,CARD00787,MERC00026,PURCHASE,29.91,GBP,A,0
TXN0008939,28-06-2024,CARD00470,MERC00200,PURCHASE,45.73,USD,A,0
TXN0011219,01-02-2024,CARD00063,MERC00376,ATM WITHDRAWAL,100.0,INR,A,0
TXN0001189,10-01-2024,CARD00751,MERC00244,PURCHASE,55.3,AUD,A,0
TXN0004838,13-02-2024,CARD00268,MERC00080,PURCHASE,47.79,SGD,A,0
TXN0006510  ,14-06-2024,CARD00445,MERC00111,PURCHASE,2649.39,EUR,A,0
TXN0004817,45359,  CARD00774,MERC00292,PURCHASE,101.0,GBP,A,0
TXN0007286,22-02-2024,CARD00733,MERC00311,PURCHASE,75.19,AUD,A,0
TXN0009654,22-01-2024,CARD00590,MERC00062,PURCHASE,28.42,EUR,A,0
TXN0008608,12-02-2024,CARD00228,MERC00017,PURCHASE,$179.10,EUR,A,0
TXN0000031,45396,CARD00549,MERC00093,PURCHASE,96.88,JPY,A,0
TXN0001230,11-06-2024,CARD00491,MERC00053,PURCHASE,$30.69,BRL,A,0
TXN0000069,06-04-2024,CARD00723,MERC00251,PURCHASE,10.63,JPY,A,0
TXN0011313,04-02-2024,CARD00728,MERC00358,PURCHASE,70.96,MXN,A,0
TXN0010236,11-02-2024,CARD00415,MERC00188,PURCHASE,$42.26,CAD,A,1
TXN0013887,20-02-2024,CARD00513,MERC00338,PURCHASE,191.3,USD,A,0
TXN0011575,06-03-2024,CARD00080,MERC00133,BALANCE TRANSFER,1374.17,USD,A,0
TXN0011999,01-03-2024,CARD00275,MERC00308  ,PURCHASE,34.14,USD,A,0
TXN0012725,45320,CARD00613,MERC00153,PURCHASE,39.63,USD,A,0
TXN0004092,22-02-2024,CARD00692,MERC00192,PURCHASE,68.49,MXN,A,0
TXN0006656,06-01-2024,CARD00154,MERC00331,PURCHASE,22.25,USD,A,0
TXN0006877,05-05-2024,CARD00181,MERC00041,PURCHASE,39.95,SGD,A,0
TXN0015479,26-06-2024,  CARD00641, MERC00325 ,PURCHASE,14.95,CAD,A,0
TXN0001302,31-05-2024,CARD00675,MERC00262,PURCHASE,566.65,AED,A,0
TXN0009361,22-02-2024,CARD00064, MERC00290 ,PURCHASE,43.71,INR,A,0
TXN0008135,16-05-2024,CARD00658,MERC00139 ,PURCHASE,57.15,INR,A,0
TXN0011545,24-04-2024,CARD00253,MERC00073,PURCHASE,103.79,AUD,A,0
TXN0000881,08-06-2024,CARD00299,MERC00373,ATM WITHDRAWAL,100.0,CAD,A,1
TXN0012598,09-02-2024,CARD00754,MERC00033,PURCHASE,317.2,MXN,A,0
TXN0008960,21-04-2024,CARD00451,MERC00201,PURCHASE,22.71,USD,A,0
TXN0008414,16-01-2024,CARD00383,MERC00281,PURCHASE,42.56,USD,A,0
TXN0008825,26-05-2024,CARD00509,MERC00029,PURCHASE,36.04,USD,A,0
TXN0002639,15-06-2024,CARD00469,MERC00259,PURCHASE,81.23,EUR,A,0
TXN0012498,02-05-2024,CARD00558,MERC00061,PURCHASE,15.21,BRL,A,0
TXN0010459,28-05-2024,CARD00094,MERC00196,PURCHASE,68.16,EUR,A,0
TXN0008553,03-04-2024,CARD00788,MERC00259,PURCHASE,64.51,EUR,A,0
TXN0008335,04-06-2024,CARD00655,MERC00249,BALANCE TRANSFER,1148.32,EUR,A,0
TXN0012703,10-02-2024,CARD00149,MERC00165,PURCHASE,14.3,INR,A,1
TXN0011085,11-04-2024,CARD00761,MERC00331,PURCHASE,16.54,USD,A,0
TXN0015936,07-01-2024,CARD00045,MERC00323,BALANCE TRANSFER,533.45,INR,A,0
TXN0003094,16-01-2024,CARD00265,MERC00179,PURCHASE,$184.51,AUD,A,0
TXN0001124,25-02-2024,CARD00353,MERC00366,BALANCE TRANSFER,578.99,EUR,A,0
TXN0001648,16-05-2024,CARD00411,MERC00211,PURCHASE,6.77,INR,A,0
TXN0007370,26-05-2024,CARD00485,  MERC00284,PURCHASE,34.07,USD,D,0
TXN0010010,13-03-2024,CARD00217,MERC00163,PURCHASE,50.62,CAD,A,0
TXN0005548,19-01-2024,CARD00580,MERC00319,PURCHASE,60.34,USD,A,0
TXN0005621,29-02-2024,CARD00532,MERC00008,PURCHASE,147.75,USD,A,0
TXN0005749,23-04-2024,CARD00609,MERC00219,PURCHASE,63.59,USD,A,0
TXN0002365,20-06-2024,CARD00681,MERC00125,PURCHASE,18.5,USD,A,0
TXN0004916,45315,CARD00066,MERC00342,PURCHASE,331.03,CAD,A,0
TXN0008574,06-06-2024,CARD00339,MERC00164,PURCHASE,206.83,AUD,A,0
TXN0002823,21-05-2024,CARD00768,MERC00070,PURCHASE,18.54,AUD,A,0
TXN0014870,22-05-2024,CARD00025,MERC00108,PURCHASE,26.42,JPY,A,0
TXN0014057,21-03-2024,CARD00238,MERC00187,BALANCE TRANSFER,1906.91,AUD,A,0
TXN0015083,20-06-2024,CARD00552,MERC00186,CASH ADVANCE,84.85,EUR,A,0
TXN0007850,24-02-2024,CARD00657,MERC00083,PURCHASE,23.26,INR,A,0
TXN0011151,11-03-2024,CARD00088,MERC00029,PURCHASE,40.51,USD,A,0
TXN0015474,16-05-2024,CARD00567,MERC00287,PURCHASE,151.19,USD,A,1
TXN0010531,17-06-2024,CARD00033,MERC00278,PURCHASE,25.78,USD,A,0
TXN0012740,03-06-2024,CARD00093,MERC00114,PURCHASE,76.07,MXN,A,0
TXN0013045,09-03-2024,CARD00576,MERC00124,PURCHASE,59.31,JPY,A,0
TXN0008568,03-04-2024,CARD00748,MERC00341,PURCHASE,184.19,USD,A,0
TXN0010883,45438,CARD00382,MERC00186,PURCHASE,9.72,EUR,A,0
TXN0015717,03-05-2024,CARD00634,MERC00038,PURCHASE,372.57,USD,A,0
TXN0000284,20-06-2024,CARD00499,MERC00044,PURCHASE,95.27,MXN,A,0
TXN0008138,08-01-2024,CARD00234,MERC00058,CASH ADVANCE,206.72,USD,A,0
TXN0004086,04-02-2024,CARD00393,MERC00061,PURCHASE,57.75,BRL,A,0
TXN0000046,10-04-2024,CARD00374,MERC00294,PURCHASE,13.45,INR,A,0
TXN0010499,45325,CARD00339,MERC00164,PURCHASE,44.17,AUD,A,0
TXN0011415,08-02-2024,CARD00139,MERC00269,PURCHASE,21.67,EUR,A,0
TXN0004717,45458,CARD00583,MERC00364,PURCHASE,$53.78,JPY,A,0
TXN0007429,19-05-2024,CARD00571,MERC00201,PURCHASE,92.03,USD,A,0
TXN0013794,27-05-2024,CARD00131,MERC00065,PURCHASE,86.63,INR,A,0
TXN0000822,30-03-2024,CARD00497, MERC00279 ,PURCHASE,104.34,USD,A,0
TXN0005081,03-01-2024,CARD00053,MERC00341,PURCHASE,29.1,USD,A,0
TXN0012758,45323,CARD00226,MERC00391,ATM WITHDRAWAL,20.0,USD,A,0
TXN0013153,10-01-2024,CARD00431,MERC00370,PURCHASE,5.7,JPY,A,0
TXN0006409,24-04-2024,CARD00795,MERC00247,  PURCHASE,1282.84,USD,A,0
TXN0008590,28-01-2024,CARD00009,MERC8828,PURCHASE,28.74,USD,D,0
TXN0011410,11-05-2024, CARD00767 ,MERC00315,PURCHASE,8.44,CAD,A,0
TXN0014336,22-05-2024,CARD00334,MERC00214,PURCHASE,63.02,AED,A,0
TXN0013150,07-03-2024,CARD00150,MERC00002,PURCHASE,60.38,INR,A,0
TXN0015424,18-06-2024,CARD00409,MERC00012,PURCHASE,123.15,JPY,A,1
TXN0014739,02-04-2024,CARD00767,MERC00057,PURCHASE,9.31,CAD,A,0
TXN0009273,30-05-2024,CARD00295,MERC00070,PURCHASE,19.54,AUD,A,0
TXN0012710,03-06-2024,CARD00036,MERC00026,PURCHASE,65.46,GBP,A,0
TXN0013667,08-06-2024,CARD00717,MERC00352,PURCHASE,127.78,INR,A,0
TXN0000689,12-06-2024,CARD00782,MERC00318,PURCHASE,$116.12,INR,A,1
TXN0013239,05-01-2024,CARD00648,MERC00279,PURCHASE,59.77,USD,A,0
TXN0007503,21-03-2024,CARD00289, MERC00367 ,BALANCE TRANSFER,636.41,EUR,A,1
TXN0010630,45471,CARD00415,  MERC00001,  PURCHASE,49.76,CAD,A,0
TXN0009587,15-06-2024,CARD00642,MERC00254,PURCHASE,$36.31,GBP,A,0
TXN0012897,02-03-2024,CARD00671,MERC00351,PURCHASE,31.97,JPY,A,0
TXN0013466,22-02-2024,CARD00743,MERC00379,ATM WITHDRAWAL,300.0,BRL,A,0
TXN0011911,19-05-2024,CARD00345,MERC00215,PURCHASE,22.71,EUR,A,0
TXN0010406,24-05-2024,CARD00071,MERC00275,PURCHASE,78.81,MXN,A,0
TXN0006034,45472,CARD00472,MERC00168,PURCHASE,12.27,JPY,A,0
TXN0005148,45330,CARD00100,MERC00127,PURCHASE,52.6,GBP,A,0
TXN0002828,02-06-2024,CARD00503,MERC00146,PURCHASE,56.33,EUR,A,0
TXN0011688,14-05-2024,CARD00794,MERC00002, PURCHASE ,66.39,CAD,A,1
TXN0004681,45463,CARD00574,MERC00102,PURCHASE,1079.01,EUR,A,1
TXN0006713,26-06-2024,CARD00539,MERC00002,PURCHASE,16.03,INR,A,0
TXN0010648,06-06-2024,CARD00154,MERC00125,PURCHASE,101.36,USD,A,0
TXN0001338,10-01-2024,CARD00458,MERC00311,PURCHASE,49.57,AUD,A,0
TXN0010340,08-03-2024,CARD00073,MERC00068,PURCHASE,179.06,BRL,A,0
TXN0001324,45327,CARD00687,MERC00389,ATM WITHDRAWAL,150.0,INR,A,0
TXN0004693 ,19-01-2024,CARD00190,MERC00108,PURCHASE  ,60.5,JPY,A,0
TXN0011799,25-03-2024,CARD00029,MERC00209,PURCHASE,120.56,USD,A,0
TXN0011560,04-04-2024,CARD00269,MERC00144,PURCHASE,80.36,USD,A,0
TXN0015933,23-04-2024,CARD00770,MERC00188,PURCHASE,429.38,USD,A,0
TXN0014955,10-02-2024,CARD00704,MERC00073,PURCHASE,14.35,AUD,A,0
TXN0004453,12-03-2024,CARD00752,MERC00267,PURCHASE,159.34,MXN,A,0
TXN0010871,45293,CARD00724,MERC00329,BALANCE TRANSFER,241.36,INR,A,0
TXN0012571,14-06-2024,CARD00045,MERC00149,PURCHASE,74.25,INR,A,0
TXN0002451,05-02-2024,CARD00684,MERC00223,CASH ADVANCE,408.76,EUR,D,0
TXN0008503,29-03-2024,CARD00708,MERC00185,PURCHASE,40.36,GBP,A,0
TXN0010196,45419,CARD00224,MERC00084,PURCHASE,30.42,MXN,A,0
TXN0000185,29-01-2024,CARD00769,MERC00372,ATM WITHDRAWAL,$200.00,EUR,A,0
TXN0000730,11-05-2024,CARD00340,MERC00275,CASH ADVANCE,182.91,MXN,A,0
TXN0014228,13-06-2024,CARD00524,MERC00217,PURCHASE,17.93,BRL,A,0
TXN0013730,05-05-2024,CARD00466,MERC00235,PURCHASE,78.77,INR,A,1
TXN0001435,45361,CARD00055,MERC00384,ATM WITHDRAWAL,100.0,USD,A,0
TXN0015832,04-02-2024,CARD00795,MERC00192,PURCHASE,106.59,USD,A,1
TXN0010137,19-06-2024,CARD00056,MERC00080,PURCHASE  ,161.78,SGD,A,0
TXN0002899,18-05-2024,CARD00659,MERC00366,PURCHASE,167.0,JPY,A,1
TXN0004332,45303,CARD00250,MERC00050,PURCHASE,66.99,MXN,A,0
TXN0004682,06-05-2024,CARD00133,MERC00295,PURCHASE,$52.39,JPY,A,0
TXN0006407,20-02-2024,CARD00460,MERC00232,PURCHASE,15.87,USD,A,0
TXN0009494,27-03-2024,CARD00568,  MERC00059,PURCHASE,69.48,USD,A,0
TXN0008884,16-05-2024,CARD00717,MERC00011,PURCHASE,92.97,INR,A,0
TXN0011116,12-06-2024,CARD00553,MERC00324,PURCHASE,56.69,EUR,A,0
TXN0008919,09-01-2024,CARD00616,MERC00063,PURCHASE,$61.29,GBP,A,1
TXN0004792,22-03-2024,CARD00232,MERC00222,PURCHASE,52.59,EUR,A,0
TXN0005610,08-02-2024,CARD00749,MERC00194,PURCHASE,29.22,GBP,A,0
TXN0006187,12-05-2024,CARD00775,MERC00163,PURCHASE,70.59,CAD,A,0
TXN0011875,10-02-2024,CARD00528,MERC00177,PURCHASE,10.04,MXN,A,1
TXN0009536,14-01-2024,CARD00269,MERC00159,CASH ADVANCE,291.49,USD,A,0
TXN0009575,14-03-2024,CARD00171,MERC00300,PURCHASE,53.54,JPY,A,0
TXN0012971,05-02-2024,CARD00399,MERC00169,PURCHASE,74.17,USD,A,1
TXN0008733,20-06-2024,CARD00763  ,MERC00371,ATM WITHDRAWAL,60.0,BRL,A,0
TXN0000367,26-02-2024,CARD00127,MERC00338,PURCHASE,68.74,USD,A,0
TXN0002419,30-04-2024,CARD00722,MERC00244,PURCHASE,39.91,AUD,A,0
TXN0011771,13-05-2024,CARD00564,MERC00139,PURCHASE,11.08,USD,A,1
TXN0014456,22-04-2024,CARD00484,MERC00102,PURCHASE,141.44,INR,A,0
TXN0012268,31-01-2024,CARD00225  ,MERC00263,PURCHASE,27.93,BRL,A,0
TXN0001145,13-04-2024,CARD00372,MERC00244,PURCHASE,11.07,AUD,A,0
TXN0013542,01-02-2024,CARD00767,  MERC00047,PURCHASE,89.09,CAD,A,0
TXN0012967,27-05-2024,CARD00173,MERC00091,PURCHASE,340.56,JPY,A,0
TXN0015760,27-06-2024,CARD00371,MERC00014,PURCHASE,89.26,USD,A,0
TXN0013604,23-03-2024,CARD00240,MERC00066,PURCHASE,16.22,USD,A,1
TXN0012678,29-02-2024,CARD00476,MERC00007,PURCHASE,546.37,AUD,A,0
TXN0008810,15-01-2024,CARD00212,MERC00353,PURCHASE,34.37,AUD,A,0
TXN0000873,26-06-2024,CARD00742,MERC00034,PURCHASE,29.4,CAD,A,0
TXN0005054,19-01-2024,CARD00453,MERC00044,PURCHASE,155.39,SGD,A,1
TXN0005129,09-05-2024,CARD00102,MERC00310,PURCHASE,37.8,USD,A,0
TXN0008447,25-05-2024,CARD00136,MERC00094,PURCHASE,201.3,USD,A,0
TXN0006959,10-03-2024,CARD00296,MERC00371,ATM WITHDRAWAL,100.0,BRL,A,0
TXN0007510,07-04-2024,CARD00278,MERC00087, PURCHASE ,86.09,USD,A,0
  TXN0000198,01-01-2024,CARD00407,MERC00219,PURCHASE,237.71,USD,A,0
TXN0015510,25-04-2024,CARD00657,MERC00132,PURCHASE,74.65,INR,A,0
TXN0013194,15-06-2024,CARD00552,MERC00327,PURCHASE,33.69,EUR,A,0
TXN0006431,26-05-2024,CARD00379,MERC00173,PURCHASE,828.75,USD,A,0
TXN0002499,09-05-2024,CARD00096,MERC00257,PURCHASE,103.63,INR,A,0
TXN0015828,08-04-2024,CARD00640,MERC00172,PURCHASE,59.18,JPY,A,0
TXN0013076,12-02-2024,CARD00063,MERC00376,ATM WITHDRAWAL,150.0,INR,A,0
TXN0009899,06-03-2024,CARD00625,MERC00326,PURCHASE,55.55,USD,A,0
TXN0000460,12-06-2024,CARD00731,MERC00146,PURCHASE,14.04,EUR,A,0
TXN0002259,10-06-2024,CARD00604,MERC00222,PURCHASE,85.39,EUR,D,0
TXN0010164,21-04-2024,CARD00251,MERC00098,PURCHASE,45.64,USD,A,0
TXN0003241,14-04-2024,CARD00679,MERC00030,PURCHASE,118.37,USD,D,0
TXN0009063,30-05-2024,CARD00502,MERC00284,PURCHASE,35.52,USD,A,0
TXN0003706,04-05-2024,CARD00516,MERC00071,PURCHASE,17.57,BRL,A,1
TXN0011614,22-02-2024,CARD00580,MERC00338,PURCHASE,45.48,USD,A,0
TXN0009634,20-01-2024,  CARD00508,MERC00185,PURCHASE,$96.40,GBP,A,0
TXN0012032,06-05-2024,CARD00577,MERC00272,PURCHASE,82.38,GBP,A,0
TXN0000114,31-03-2024,CARD00663,MERC00346,PURCHASE,261.01,USD,A,1
TXN0000764,04-03-2024,CARD00564,MERC00200,PURCHASE,55.13,USD,A,0
TXN0005131,13-04-2024,CARD00235,MERC00113,PURCHASE,19.03,AUD,D,0
TXN0011208,09-06-2024,CARD00131,MERC00130,PURCHASE,133.75,INR,A,1
TXN0000981,11-02-2024,CARD00393,MERC00003,PURCHASE,77.32,BRL,A,1
TXN0002546,09-04-2024,CARD00759,MERC00205,PURCHASE,48.52,INR,A,0
TXN0010506,21-05-2024,CARD00303,MERC00172,PURCHASE,10.66,JPY,A,0
TXN0003243,20-05-2024,CARD00664,MERC00071,PURCHASE,27.2,JPY,A,0
TXN0000181,10-03-2024,CARD00659,MERC00069,PURCHASE,22.82,JPY,A,1
TXN0014175,21-04-2024,CARD00781,MERC00037,PURCHASE,100.22,CAD,A,0
TXN0001878,02-04-2024,CARD00465,MERC00389,ATM WITHDRAWAL,60.0,SGD,A,1
TXN0003422,11-02-2024,CARD00738,MERC00269,PURCHASE,84.45,EUR,A,0
TXN0002857,21-04-2024,CARD00329,MERC00101,PURCHASE,54.58,MXN,A,0
TXN0014877,11-05-2024,CARD00486,MERC00122,PURCHASE,$125.25,EUR,A,0
TXN0002359,19-04-2024,CARD00546,MERC00366,PURCHASE,$37.69,EUR,A,0
TXN0010026,10-06-2024,CARD00550  ,MERC00025,PURCHASE,68.59,USD,A,0
TXN0005911,25-02-2024,CARD00382,MERC00105,PURCHASE,36.52,EUR,A,0
TXN0000156,11-06-2024,CARD00210,MERC00396,ATM WITHDRAWAL,20.0,EUR,A,0
TXN0012726,09-06-2024,CARD00732,MERC00323,PURCHASE,132.25,INR,A,0
TXN0005005,01-02-2024,CARD00581,MERC00308,PURCHASE,113.76,USD,A,0
  TXN0009231,07-03-2024,CARD00232,MERC00222,PURCHASE,46.12,EUR,A,0
TXN0007752,08-01-2024,CARD00337,MERC00132,PURCHASE,13.8,AUD,A,1
TXN0012857,10-05-2024,CARD00407,MERC00396,ATM WITHDRAWAL,20.0,USD,A,1
TXN0009498,15-02-2024,CARD00547,MERC00192,PURCHASE,128.43,MXN,A,0
TXN0011946,19-02-2024,CARD00624,MERC00367,PURCHASE,20.82,CAD,A,0
TXN0009516,16-06-2024,CARD00357,MERC00314  ,PURCHASE,18.55,CAD,A,0
TXN0010828,28-04-2024,CARD00706,MERC00220,PURCHASE,56.39,INR,A,0
TXN0004157,07-01-2024,CARD00206,MERC00193,PURCHASE,62.06,GBP,A,0
TXN0010045,08-02-2024,CARD00395,MERC00191,PURCHASE,287.19,GBP,A,0
TXN0010625,10-02-2024,CARD00115,MERC00192,PURCHASE,43.19,MXN,A,0
